movie_key,tmdb_id,movie_title,release_date,wikipedia_url,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,director_1,director_2,cast_1,cast_2,cast_3,cast_4,cast_5,budget_usd,box_office_revenue_usd
mov_tmdb_787699,787699,Wonka,2023-12-06,,Comedy,Family,Fantasy,,,,Paul King,,Timothée Chalamet,Calah Lane,Keegan-Michael Key,Hugh Grant,Paterson Joseph,125000000,634502312
mov_tmdb_792307,792307,Poor Things,2023-12-07,,Science Fiction,Romance,Comedy,,,,Yorgos Lanthimos,,Emma Stone,Mark Ruffalo,Willem Dafoe,Ramy Youssef,Christopher Abbott,35000000,117607117
mov_tmdb_467244,467244,The Zone of Interest,2023-12-15,,Drama,History,War,,,,Jonathan Glazer,,Christian Friedel,Sandra Hüller,Johann Karthaus,Luis Noah Witte,Nele Ahrensmeier,15000000,52631884
mov_tmdb_572802,572802,Aquaman and the Lost Kingdom,2023-12-20,,Action,Adventure,Fantasy,,,,James Wan,,Jason Momoa,Patrick Wilson,Yahya Abdul-Mateen II,Randall Park,Amber Heard,205000000,440181226
mov_tmdb_1072790,1072790,Anyone but You,2023-12-21,,Romance,Comedy,,,,,Will Gluck,,Sydney Sweeney,Glen Powell,Mia Artemis,Nat Buchanan,GaTa,25000000,214891370
mov_tmdb_770906,770906,Salaar: Part 1 - Ceasefire,2023-12-21,,Action,Crime,Drama,,,,Prashanth Neel,,Prabhas,Prithviraj Sukumaran,Shruti Haasan,Easwari Rao,Jagapati Babu,34000000,87229100
mov_tmdb_1062807,1062807,SPY x FAMILY CODE: White,2023-12-22,,Animation,Comedy,Adventure,Action,,,Takashi Katagiri,,Takuya Eguchi,Atsumi Tanezaki,Saori Hayami,Kenichirou Matsuda,Tomoya Nakamura,5000000,59629242
mov_tmdb_823452,823452,The Boys in the Boat,2023-12-25,,Drama,History,,,,,George Clooney,,Joel Edgerton,Callum Turner,Peter Guinness,Sam Strike,Thomas Elms,40000000,54401583
mov_tmdb_558915,558915,The Color Purple,2023-12-25,,Drama,,,,,,Blitz Bazawule,,Fantasia Barrino,Taraji P. Henson,Danielle Brooks,Colman Domingo,Corey Hawkins,90000000,68919191
mov_tmdb_1004096,1004096,Son of a Rich 2,2024-01-01,,Comedy,,,,,,Klim Shipenko,,Miloš Biković,Aleksandr Samoylenko,Mariya Mironova,Ivan Okhlobystin,Olga Dibtseva,8300000,44459991
mov_tmdb_1072342,1072342,Night Swim,2024-01-03,,Horror,Mystery,,,,,Bryce McGuire,,Wyatt Russell,Kerry Condon,Amélie Hoeferle,Gavin Warren,Nancy Lenehan,15000000,54785387
mov_tmdb_866398,866398,The Beekeeper,2024-01-08,,Action,Crime,Thriller,,,,David Ayer,,Jason Statham,Emmy Raver-Lampman,Josh Hutcherson,Jeremy Irons,Bobby Naderi,35000000,162619535
mov_tmdb_673593,673593,Mean Girls,2024-01-10,,Comedy,,,,,,Arturo Perez Jr.,Samantha Jayne,Angourie Rice,Reneé Rapp,Auliʻi Cravalho,Jaquel Spivey,Avantika,36000000,104970953
mov_tmdb_848538,848538,Argylle,2024-01-31,,Action,Adventure,Comedy,,,,Matthew Vaughn,,Henry Cavill,Bryce Dallas Howard,Sam Rockwell,Bryan Cranston,Catherine O'Hara,200000000,96221061
mov_tmdb_1228564,1228564,Boonie Bears: Time Twist,2024-02-10,,Animation,Comedy,Science Fiction,Family,,,Huida Lin,,Tan Xiao,Li Wanyao,Ming Zhang,Zhang Wei,Zhang Bingjun,40000000,275815986
mov_tmdb_1228891,1228891,Pegasus 2,2024-02-10,,Drama,Comedy,Adventure,,,,Han Han,,Shen Teng,Adam Fan,Yin Zheng,Zhang Benyu,Sun Yizhou,60000000,466862668
mov_tmdb_1229349,1229349,Yolo,2024-02-10,,Drama,Comedy,Action,,,,Jia Ling,,Jia Ling,Lei Jiayin,Zhang Xiaofei,Yang Zi,Sha Yi,100000000,433606094
mov_tmdb_802219,802219,Bob Marley: One Love,2024-02-14,,Music,History,Drama,,,,Reinaldo Marcus Green,,Kingsley Ben-Adir,Lashana Lynch,James Norton,Tosin Cole,Umi Myers,70000000,180828556
mov_tmdb_634492,634492,Madame Web,2024-02-14,,Action,Fantasy,,,,,SJ Clarkson,,Dakota Johnson,Sydney Sweeney,Isabela Merced,Celeste O'Connor,Tahar Rahim,80000000,100498764
mov_tmdb_1012201,1012201,HAIKYU!! The Dumpster Battle,2024-02-16,,Animation,Comedy,,,,,Susumu Mitsunaka,,Ayumu Murase,Kaito Ishikawa,Yuki Kaji,Yuichi Nakamura,Satoshi Hino,5000000,100255784
mov_tmdb_693134,693134,Dune: Part Two,2024-02-27,,Science Fiction,Adventure,,,,,Denis Villeneuve,,Timothée Chalamet,Zendaya,Rebecca Ferguson,Javier Bardem,Josh Brolin,190000000,714844358
mov_tmdb_1011985,1011985,Kung Fu Panda 4,2024-03-02,,Action,Adventure,Animation,Comedy,Family,Fantasy,Mike Mitchell,,Jack Black,Awkwafina,Viola Davis,Dustin Hoffman,Bryan Cranston,80000000,548040835
mov_tmdb_967847,967847,Ghostbusters: Frozen Empire,2024-03-20,,Fantasy,Adventure,Comedy,,,,Gil Kenan,,Mckenna Grace,Paul Rudd,Carrie Coon,Finn Wolfhard,Dan Aykroyd,100000000,201967521
mov_tmdb_823464,823464,Godzilla x Kong: The New Empire,2024-03-27,,Action,Adventure,Science Fiction,,,,Adam Wingard,,Rebecca Hall,Brian Tyree Henry,Dan Stevens,Kaylee Hottle,Alex Ferns,150000000,571750016
mov_tmdb_437342,437342,The First Omen,2024-04-03,,Horror,,,,,,Arkasha Stevenson,,Nell Tiger Free,Ralph Ineson,Sonia Braga,Tawfeek Barhom,María Caballero,30000000,53992802
mov_tmdb_1103621,1103621,How to Make Millions Before Grandma Dies,2024-04-04,,Drama,,,,,,Pat Boonnitipat,,Putthipong Assaratanakul,Usha Seamkhum,Sanya Kunakorn,Sarinrat Thomas,Pongsatorn Jongwilas,1000000,73800000
mov_tmdb_929590,929590,Civil War,2024-04-10,,War,Action,Drama,,,,Alex Garland,,Kirsten Dunst,Wagner Moura,Cailee Spaeny,Stephen McKinley Henderson,Nelson Lee,50000000,126542249
mov_tmdb_998846,998846,Back to Black,2024-04-11,,Music,History,Drama,,,,Sam Taylor-Johnson,,Marisa Abela,Jack O'Connell,Eddie Marsan,Lesley Manville,Juliet Cowan,30000000,51001975
mov_tmdb_1152014,1152014,A Little Something Extra,2024-04-18,,Comedy,Family,,,,,Artus,,Artus,Clovis Cornillac,Alice Belaïdi,Marc Riso,Céline Groussard,6400000,84058132
mov_tmdb_937287,937287,Challengers,2024-04-18,,Drama,Romance,,,,,Luca Guadagnino,,Zendaya,Mike Faist,Josh O'Connor,Darnell Appling,Bryan Doo,55000000,94182533
mov_tmdb_746036,746036,The Fall Guy,2024-04-24,,Action,Comedy,Romance,,,,David Leitch,,Ryan Gosling,Emily Blunt,Aaron Taylor-Johnson,Hannah Waddingham,Teresa Palmer,125000000,181073291
mov_tmdb_748783,748783,The Garfield Movie,2024-04-30,,Adventure,Animation,Comedy,Family,,,Mark Dindal,,Chris Pratt,Samuel L. Jackson,Hannah Waddingham,Ving Rhames,Nicholas Hoult,60000000,254907482
mov_tmdb_719221,719221,Tarot,2024-05-01,,Horror,,,,,,Spenser Cohen,Anna Halberg,Harriet Slater,Wolfgang Novogratz,Adain Bradley,Avantika,Jacob Batalon,8000000,49256239
mov_tmdb_923667,923667,Twilight of the Warriors: Walled In,2024-05-01,,Action,Crime,Thriller,,,,Soi Cheang,,Raymond Lam Fung,Louis Koo,Sammo Hung Kam-Bo,Richie Jen,Terrance Lau Chun-Him,38400000,95399186
mov_tmdb_639720,639720,IF,2024-05-08,,Comedy,Fantasy,Family,,,,John Krasinski,,Cailey Fleming,Ryan Reynolds,John Krasinski,Fiona Shaw,Steve Carell,110000000,190309707
mov_tmdb_653346,653346,Kingdom of the Planet of the Apes,2024-05-08,,Science Fiction,Adventure,Action,,,,Wes Ball,,Owen Teague,Freya Allan,Kevin Durand,Peter Macon,William H. Macy,160000000,397378150
mov_tmdb_1010600,1010600,The Strangers: Chapter 1,2024-05-15,,Horror,Thriller,,,,,Renny Harlin,,Madelaine Petsch,Froy Gutierrez,Gabriel Basso,Ema Horvath,Ella Bruccoleri,8500000,48166448
mov_tmdb_786892,786892,Furiosa: A Mad Max Saga,2024-05-22,,Action,Science Fiction,Adventure,,,,George Miller,,Anya Taylor-Joy,Chris Hemsworth,Tom Burke,Alyla Browne,George Shevtsov,168000000,174287546
mov_tmdb_573435,573435,Bad Boys: Ride or Die,2024-06-05,,Action,Comedy,Crime,,,,Adil El Arbi,Bilall Fallah,Will Smith,Martin Lawrence,Vanessa Hudgens,Alexander Ludwig,Paola Nuñez,100000000,404547819
mov_tmdb_1086747,1086747,The Watchers,2024-06-06,,Fantasy,Horror,Mystery,,,,Ishana Night Shyamalan,,Dakota Fanning,Georgina Campbell,Olwen Fouéré,Oliver Finnegan,Alistair Brammer,30000000,51147812
mov_tmdb_1022789,1022789,Inside Out 2,2024-06-11,,Animation,Adventure,Comedy,Family,,,Kelsey Mann,,Amy Poehler,Maya Hawke,Kensington Tallman,Liza Lapira,Tony Hale,200000000,1698863816
mov_tmdb_519182,519182,Despicable Me 4,2024-06-20,,Animation,Comedy,Action,Science Fiction,Family,,Chris Renaud,,Steve Carell,Kristen Wiig,Will Ferrell,Sofía Vergara,Miranda Cosgrove,100000000,972021410
mov_tmdb_762441,762441,A Quiet Place: Day One,2024-06-26,,Horror,Science Fiction,Thriller,,,,Michael Sarnoski,,Lupita Nyong'o,Joseph Quinn,Alex Wolff,Djimon Hounsou,Eliane Umuhire,67000000,261907653
mov_tmdb_801688,801688,Kalki 2898-AD,2024-06-26,,Drama,Action,Fantasy,Science Fiction,,,Nag Ashwin,,Amitabh Bachchan,Prabhas,Deepika Padukone,Kamal Haasan,Saswata Chatterjee,75000000,141000000
mov_tmdb_1084736,1084736,The Count of Monte Cristo,2024-06-28,,Adventure,Action,Drama,,,,Alexandre de La Patellière,Matthieu Delaporte,Pierre Niney,Bastien Bouillon,Anaïs Demoustier,Laurent Lafitte,Pierfrancesco Favino,46000000,75360860
mov_tmdb_1226578,1226578,Longlegs,2024-07-10,,Crime,Horror,Mystery,,,,Osgood Perkins,,Maika Monroe,Nicolas Cage,Blair Underwood,Alicia Witt,Michelle Choi-Lee,10000000,127961936
mov_tmdb_718821,718821,Twisters,2024-07-10,,Action,Thriller,,,,,Lee Isaac Chung,,Daisy Edgar-Jones,Glen Powell,Anthony Ramos,Brandon Perea,Maura Tierney,155000000,372262265
mov_tmdb_533535,533535,Deadpool & Wolverine,2024-07-24,,Action,Comedy,Science Fiction,,,,Shawn Levy,,Ryan Reynolds,Hugh Jackman,Emma Corrin,Matthew Macfadyen,Dafne Keen,200000000,1338073645
mov_tmdb_1032823,1032823,Trap,2024-07-31,,Crime,Horror,Thriller,,,,M. Night Shyamalan,,Josh Hartnett,Ariel Donoghue,Saleka Night Shyamalan,Alison Pill,Hayley Mills,30000000,83677281
mov_tmdb_1079091,1079091,It Ends with Us,2024-08-07,,Drama,Romance,,,,,Justin Baldoni,,Blake Lively,Justin Baldoni,Jenny Slate,Brandon Sklenar,Hasan Minhaj,55000000,351441044
mov_tmdb_945961,945961,Alien: Romulus,2024-08-13,,Horror,Science Fiction,,,,,Fede Álvarez,,Cailee Spaeny,David Jonsson,Archie Renaux,Isabela Merced,Spike Fearn,80000000,350865342
mov_tmdb_840705,840705,Blink Twice,2024-08-21,,Mystery,Thriller,,,,,Zoë Kravitz,,Naomi Ackie,Channing Tatum,Alia Shawkat,Christian Slater,Simon Rex,20000000,46393906
mov_tmdb_917496,917496,Beetlejuice Beetlejuice,2024-09-04,,Comedy,Fantasy,Horror,,,,Tim Burton,,Michael Keaton,Winona Ryder,Catherine O'Hara,Jenna Ortega,Justin Theroux,99000000,452000435
mov_tmdb_495278,495278,Limonov: The Ballad,2024-09-05,,History,Drama,,,,,Kirill Serebrennikov,,Ben Whishaw,Viktoriya Miroshnichenko,Masha Mashkova,Tomas Arana,Corrado Invernizzi,10500000,377523000
mov_tmdb_1129608,1129608,The Greatest of All Time,2024-09-05,,Action,Drama,Thriller,,,,Venkat Prabhu,,Vijay,Prashanth,Prabhu Deva,Mohan,Ajmal Ameer,36000000,47700000
mov_tmdb_933260,933260,The Substance,2024-09-07,,Horror,Science Fiction,Thriller,,,,Coralie Fargeat,,Demi Moore,Margaret Qualley,Dennis Quaid,Edward Hamilton-Clark,Gore Abrams,17500000,77316812
mov_tmdb_1114513,1114513,Speak No Evil,2024-09-11,,Horror,Thriller,,,,,James Watkins,,James McAvoy,Mackenzie Davis,Scoot McNairy,Aisling Franciosi,Alix West Lefler,15000000,77239314
mov_tmdb_698687,698687,Transformers One,2024-09-11,,Animation,Science Fiction,Adventure,Family,,,Josh Cooley,,Chris Hemsworth,Brian Tyree Henry,Scarlett Johansson,Keegan-Michael Key,Jon Hamm,75000000,129408392
mov_tmdb_1184918,1184918,The Wild Robot,2024-09-12,,Family,Animation,Science Fiction,Adventure,,,Chris Sanders,,Lupita Nyong'o,Pedro Pascal,Kit Connor,Bill Nighy,Stephanie Hsu,78000000,331982078
mov_tmdb_811941,811941,Devara: Part 1,2024-09-26,,Action,Drama,,,,,Koratala Siva,,N.T. Rama Rao Jr.,Saif Ali Khan,Prakash Raj,Srikanth,Kalaiyarasan,31764000,54216867
mov_tmdb_889737,889737,Joker: Folie à Deux,2024-10-01,,Drama,Crime,Thriller,,,,Todd Phillips,,Joaquin Phoenix,Lady Gaga,Brendan Gleeson,Catherine Keener,Zazie Beetz,190000000,207500287
mov_tmdb_1034541,1034541,Terrifier 3,2024-10-09,,Horror,,,,,,Damien Leone,,Lauren LaVera,David Howard Thornton,Samantha Scaffidi,Elliott Fullam,Margaret Anne Florence,2000000,90322103
mov_tmdb_1064213,1064213,Anora,2024-10-14,,Drama,Comedy,Romance,,,,Sean Baker,,Mikey Madison,Mark Eydelshteyn,Yura Borisov,Karren Karagulian,Vache Tovmasyan,6000000,56286295
mov_tmdb_1100782,1100782,Smile 2,2024-10-16,,Horror,Music,Mystery,Thriller,,,Parker Finn,,Naomi Scott,Rosemarie DeWitt,Lukas Gage,Miles Gutierrez-Riley,Peter Jacobson,28000000,138128854
mov_tmdb_402431,402431,Wicked,2024-10-16,,Drama,Romance,Fantasy,,,,Jon M. Chu,,Cynthia Erivo,Ariana Grande,Michelle Yeoh,Jonathan Bailey,Ethan Slater,150000000,758827029
mov_tmdb_912649,912649,Venom: The Last Dance,2024-10-22,,Science Fiction,Action,Adventure,,,,Kelly Marcel,,Tom Hardy,Chiwetel Ejiofor,Juno Temple,Rhys Ifans,Stephen Graham,120000000,478937618
mov_tmdb_974576,974576,Conclave,2024-10-25,,Drama,Thriller,,,,,Edward Berger,,Ralph Fiennes,Stanley Tucci,John Lithgow,Isabella Rossellini,Lucian Msamati,20000000,115657988
mov_tmdb_1138194,1138194,Heretic,2024-10-31,,Thriller,Horror,,,,,Scott Beck,Bryan Woods,Hugh Grant,Sophie Thatcher,Chloe East,Topher Grace,Elle Young,10000000,51913394
mov_tmdb_845781,845781,Red One,2024-10-31,,Action,Comedy,Fantasy,,,,Jake Kasdan,,Dwayne Johnson,Chris Evans,Lucy Liu,J.K. Simmons,Bonnie Hunt,250000000,185700759
mov_tmdb_980599,980599,Bhool Bhulaiyaa 3,2024-11-01,,Horror,Comedy,,,,,Anees Bazmee,,Kartik Aaryan,Vidya Balan,Madhuri Dixit,Triptii Dimri,Vijay Raaz,17600000,45700000
mov_tmdb_1014214,1014214,Singham Again,2024-11-01,,Action,Drama,Thriller,Crime,,,Rohit Shetty,,Ajay Devgn,Akshay Kumar,Ranveer Singh,Tiger Shroff,Kareena Kapoor Khan,41100000,43800000
mov_tmdb_516729,516729,Paddington in Peru,2024-11-08,,Adventure,Comedy,Family,,,,Dougal Wilson,,Ben Whishaw,Hugh Bonneville,Emily Mortimer,Samuel Joslin,Madeleine Harris,90000000,211000000
mov_tmdb_558449,558449,Gladiator II,2024-11-13,,Action,Adventure,Drama,,,,Ridley Scott,,Paul Mescal,Denzel Washington,Pedro Pascal,Connie Nielsen,Joseph Quinn,310000000,462180717
mov_tmdb_1241982,1241982,Moana 2,2024-11-21,,Adventure,Animation,Comedy,Family,Fantasy,,David G. Derrick Jr.,Jason Hand,Auliʻi Cravalho,Dwayne Johnson,Hualālai Chung,Rose Matafeo,David Fane,150000000,1059242164
mov_tmdb_857598,857598,Pushpa 2 - The Rule,2024-12-04,,Action,Drama,Thriller,Crime,,,Sukumar,,Allu Arjun,Rashmika Mandanna,Fahadh Faasil,Jagadeesh Bandari,Rao Ramesh,52900000,219000000
mov_tmdb_1128650,1128650,The Prosecutor,2024-12-08,,Action,Drama,Crime,Thriller,,,Donnie Yen,,Donnie Yen,Francis Ng Chun-Yu,Julian Cheung Chi-Lam,Kent Cheng Jak-Si,Michael Hui Koon-Man,38500000,128093757
mov_tmdb_539972,539972,Kraven the Hunter,2024-12-11,,Action,Adventure,Thriller,,,,J.C. Chandor,,Aaron Taylor-Johnson,Ariana DeBose,Fred Hechinger,Alessandro Nivola,Christopher Abbott,130000000,62076533
mov_tmdb_762509,762509,Mufasa: The Lion King,2024-12-18,,Adventure,Family,Animation,,,,Barry Jenkins,,Aaron Pierre,Kelvin Harrison Jr.,Tiffany Boone,Kagiso Lediga,Preston Nyman,200000000,722631756
mov_tmdb_939243,939243,Sonic the Hedgehog 3,2024-12-19,,Action,Science Fiction,Comedy,Family,,,Jeff Fowler,,Ben Schwartz,Jim Carrey,Keanu Reeves,Idris Elba,Colleen O'Shaughnessey,122000000,492162604
mov_tmdb_549509,549509,The Brutalist,2024-12-20,,Drama,,,,,,Brady Corbet,,Adrien Brody,Felicity Jones,Guy Pearce,Joe Alwyn,Raffey Cassidy,9600000,50145227
mov_tmdb_661539,661539,A Complete Unknown,2024-12-25,,Drama,Music,,,,,James Mangold,,Timothée Chalamet,Edward Norton,Elle Fanning,Monica Barbaro,Scoot McNairy,65000000,140508652
mov_tmdb_1097549,1097549,Babygirl,2024-12-25,,Romance,Thriller,,,,,Halina Reijn,,Nicole Kidman,Harris Dickinson,Antonio Banderas,Esther-Rose McGregor,Sophie Wilde,20000000,60934894
mov_tmdb_426063,426063,Nosferatu,2024-12-25,,Horror,Fantasy,,,,,Robert Eggers,,Lily-Rose Depp,Nicholas Hoult,Bill Skarsgård,Aaron Taylor-Johnson,Willem Dafoe,50000000,181805645
mov_tmdb_1278101,1278101,Big World,2024-12-27,,Drama,Family,,,,,Yang Lina,,Jackson Yee,Diana Lin Xiaojie,Jiang Qinqin,Zhou Yutong,Liao Xueqiu,7000000,109500000
mov_tmdb_604685,604685,Den of Thieves 2: Pantera,2025-01-08,,Action,Crime,Thriller,,,,Christian Gudegast,,Gerard Butler,O'Shea Jackson Jr.,Evin Ahmad,Salvatore Esposito,Meadow Williams,40000000,58371508
mov_tmdb_1280672,1280672,One of Them Days,2025-01-16,,Comedy,,,,,,Lawrence Lamont,,Keke Palmer,SZA,Joshua David Neal,Aziza Scott,Patrick Cage,14000000,51896264
mov_tmdb_1126166,1126166,Flight Risk,2025-01-22,,Action,Thriller,,,,,Mel Gibson,,Mark Wahlberg,Michelle Dockery,Topher Grace,Leah Remini,Maaz Ali,25000000,48703174
mov_tmdb_774370,774370,Dog Man,2025-01-24,,Family,Comedy,Adventure,Animation,Action,,Peter Hastings,,Peter Hastings,Pete Davidson,Lil Rel Howery,Isla Fisher,Lucas Hopkins Calderon,40000000,145603415
mov_tmdb_1377650,1377650,Boonie Bears: Future Reborn,2025-01-29,,Animation,Science Fiction,Comedy,,,,Yongchang Lin,,Tan Xiao,Zhang Bingjun,Zhang Wei,Siqi Liu,,40000000,104582715
mov_tmdb_1155281,1155281,Creation of the Gods II: Demon Force,2025-01-29,,Action,Fantasy,War,,,,Wuershan,,Huang Bo,Yu Shi,Nashi,Chen Muchi,Kris Phillips,120000000,172619925
mov_tmdb_980477,980477,Ne Zha 2,2025-01-29,,Animation,Action,Fantasy,Adventure,,,Jiao Zi,,Lu Yanting,Joseph,Han Mo,Chen Hao,Lu Qi,80000000,2259822417
mov_tmdb_1124620,1124620,The Monkey,2025-02-10,,Horror,Comedy,,,,,Osgood Perkins,,Theo James,Tatiana Maslany,Christian Convery,Colin O'Brien,Adam Scott,10000000,68871071
mov_tmdb_1272149,1272149,Bridget Jones: Mad About the Boy,2025-02-12,,Romance,Comedy,Drama,,,,Michael Morris,,Renée Zellweger,Chiwetel Ejiofor,Leo Woodall,Hugh Grant,Jim Broadbent,50000000,140431671
mov_tmdb_822119,822119,Captain America: Brave New World,2025-02-12,,Action,Thriller,Science Fiction,,,,Julius Onah,,Anthony Mackie,Harrison Ford,Danny Ramirez,Shira Haas,Tim Blake Nelson,180000000,415101577
mov_tmdb_1196943,1196943,Chhaava,2025-02-14,,History,Action,Drama,,,,Laxman Utekar,Farhan Rana Rajpoot,Vicky Kaushal,Rashmika Mandanna,Akshaye Khanna,Ashutosh Rana,Divya Dutta,15500000,84000000
mov_tmdb_696506,696506,Mickey 17,2025-02-28,,Science Fiction,Comedy,Adventure,,,,Bong Joon Ho,,Robert Pattinson,Naomi Ackie,Steven Yeun,Mark Ruffalo,Toni Collette,118000000,133542263
mov_tmdb_1233575,1233575,Black Bag,2025-03-12,,Drama,Mystery,Thriller,,,,Steven Soderbergh,,Cate Blanchett,Michael Fassbender,Tom Burke,Marisa Abela,Regé-Jean Page,50000000,43887905
mov_tmdb_447273,447273,Snow White,2025-03-19,,Family,Fantasy,,,,,Marc Webb,,Rachel Zegler,Gal Gadot,Andrew Burnap,Andrew Barth Feldman,Emilia Faucher,271600000,205679463
mov_tmdb_1197306,1197306,A Working Man,2025-03-26,,Action,Crime,Thriller,,,,David Ayer,,Jason Statham,Jason Flemyng,Merab Ninidze,Maximilian Osinski,Cokey Falkow,40000000,89400711
mov_tmdb_950387,950387,A Minecraft Movie,2025-03-31,,Family,Fantasy,Comedy,Adventure,,,Jared Hess,,Jason Momoa,Jack Black,Sebastian Eugene Hansen,Emma Myers,Danielle Brooks,150000000,960387780
mov_tmdb_1181107,1181107,The King of Kings,2025-04-07,,Adventure,Animation,Family,Fantasy,,,Jang Seong-ho,,Oscar Isaac,Kenneth Branagh,Uma Thurman,Pierce Brosnan,Roman Griffin Davis,25200000,83612781
mov_tmdb_1087891,1087891,The Amateur,2025-04-09,,Thriller,Action,,,,,James Hawes,,Rami Malek,Holt McCallany,Danny Sapani,Rachel Brosnahan,Michael Stuhlbarg,60000000,96000836
mov_tmdb_1233413,1233413,Sinners,2025-04-16,,Horror,Action,Thriller,,,,Ryan Coogler,,Michael B. Jordan,Hailee Steinfeld,Miles Caton,Jack O'Connell,Wunmi Mosaku,100000000,370000000
mov_tmdb_870028,870028,The Accountant²,2025-04-23,,Mystery,Crime,Thriller,,,,Gavin O'Connor,,Ben Affleck,Jon Bernthal,Cynthia Addai-Robinson,J.K. Simmons,Allison Robertson,80000000,103223366
mov_tmdb_1232546,1232546,Until Dawn,2025-04-23,,Horror,Mystery,,,,,David F. Sandberg,,Ella Rubin,Michael Cimino,Belmont Cameli,Maia Mitchell,Peter Stormare,15000000,54105064
mov_tmdb_986056,986056,Thunderbolts*,2025-04-30,,Action,Science Fiction,Adventure,,,,Jake Schreier,,Florence Pugh,Sebastian Stan,Julia Louis-Dreyfus,Lewis Pullman,David Harbour,180000000,382436917
mov_tmdb_1011477,1011477,Karate Kid: Legends,2025-05-08,,Action,Adventure,Drama,,,,Jonathan Entwistle,,Jackie Chan,Ben Wang,Joshua Jackson,Sadie Stanley,Ming-Na Wen,45000000,117105466
mov_tmdb_574475,574475,Final Destination Bloodlines,2025-05-14,,Horror,Mystery,,,,,Zach Lipovsky,Adam Stein,Kaitlyn Santa Juana,Teo Briones,Rya Kihlstedt,Richard Harmon,Owen Patrick Joyner,50000000,317854739
mov_tmdb_552524,552524,Lilo & Stitch,2025-05-17,,Family,Science Fiction,Comedy,,,,Dean Fleischer Camp,,Maia Kealoha,Sydney Agudong,Chris Sanders,Zach Galifianakis,Billy Magnussen,100000000,1038027526
mov_tmdb_575265,575265,Mission: Impossible - The Final Reckoning,2025-05-17,,Action,Thriller,Adventure,,,,Christopher McQuarrie,,Tom Cruise,Hayley Atwell,Ving Rhames,Simon Pegg,Esai Morales,400000000,598767057
mov_tmdb_541671,541671,Ballerina,2025-06-04,,Action,Thriller,Crime,,,,Len Wiseman,,Ana de Armas,Keanu Reeves,Ian McShane,Anjelica Huston,Gabriel Byrne,90000000,137408107
mov_tmdb_1087192,1087192,How to Train Your Dragon,2025-06-06,,Fantasy,Family,Action,Adventure,,,Dean DeBlois,,Mason Thames,Nico Parker,Gerard Butler,Nick Frost,Gabriel Howell,150000000,636351148
mov_tmdb_1379266,1379266,Kokuho,2025-06-06,,Drama,Music,,,,,Sang-il Lee,,Ryo Yoshizawa,Ryusei Yokohama,Mitsuki Takahata,Shinobu Terajima,Soya Kurokawa,8000000,134421151
mov_tmdb_1136867,1136867,Materialists,2025-06-12,,Romance,Drama,,,,,Celine Song,,Dakota Johnson,Chris Evans,Pedro Pascal,Zoë Winters,Marin Ireland,20000000,107949056
mov_tmdb_1100988,1100988,28 Years Later,2025-06-18,,Horror,Thriller,Science Fiction,,,,Danny Boyle,,Aaron Taylor-Johnson,Alfie Williams,Ralph Fiennes,Jodie Comer,Jack O'Connell,60000000,151308832
mov_tmdb_1022787,1022787,Elio,2025-06-18,,Animation,Adventure,Science Fiction,Family,,,Madeline Sharafian,Domee Shi,Yonas Kibreab,Remy Edgerly,Zoe Saldaña,Brad Garrett,Brandon Moon,150000000,154291182
mov_tmdb_1234821,1234821,Jurassic World Rebirth,2025-06-23,,Science Fiction,Adventure,Action,,,,Gareth Edwards,,Scarlett Johansson,Mahershala Ali,Jonathan Bailey,Rupert Friend,Manuel Garcia-Rulfo,180000000,869146189
mov_tmdb_911430,911430,F1,2025-06-25,,Action,Drama,,,,,Joseph Kosinski,,Brad Pitt,Damson Idris,Javier Bardem,Kerry Condon,Tobias Menzies,300000000,634142436
